client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
7c3b348f74883675ed73f343ea8d97d4885f87ca831448ae2650ac7bcb5aabff03e984e0b1e8c51c3d754bb7ad91657129b724451e04cc9b754820f27523b669	common_voice_en_37395221.mp3	In keeping with Tennessee's agricultural roots, some senators and representatives are farmers.	0	2	twenties	male	United States English		en	
7c3b348f74883675ed73f343ea8d97d4885f87ca831448ae2650ac7bcb5aabff03e984e0b1e8c51c3d754bb7ad91657129b724451e04cc9b754820f27523b669	common_voice_en_37395314.mp3	He also competed in the Amateur Athletic Union and independent leagues.	0	2	twenties	male	United States English		en	
7c3b348f74883675ed73f343ea8d97d4885f87ca831448ae2650ac7bcb5aabff03e984e0b1e8c51c3d754bb7ad91657129b724451e04cc9b754820f27523b669	common_voice_en_37395324.mp3	The skin is very thin, light green, and bumpless.	0	2	twenties	male	United States English		en	
0acc93fa43cf7fef8844c34fd38b79a9203f18ec230b7447d1286d848c70afaba906241b16a7b8d0b79eabe97c15f22846db0d362c730acdf3994e544f3565ff	common_voice_en_37395863.mp3	This relationship has not been well established in pregnancy-related bleeding.	0	2					en	
0acc93fa43cf7fef8844c34fd38b79a9203f18ec230b7447d1286d848c70afaba906241b16a7b8d0b79eabe97c15f22846db0d362c730acdf3994e544f3565ff	common_voice_en_37395864.mp3	They were based in Nashville, along with Julia-Rose, Stanbrook's daughter.	0	2					en	
0acc93fa43cf7fef8844c34fd38b79a9203f18ec230b7447d1286d848c70afaba906241b16a7b8d0b79eabe97c15f22846db0d362c730acdf3994e544f3565ff	common_voice_en_37395865.mp3	The county seat is Stockton, and the largest city is Plainville.	0	2					en	
326f6110955991bc4acd9c01164ae3a4120dcad47288e93eec5058f1e22c5b0cdc1850df9d323cf50e2ca3fb5799c9249ea5e82245dd5c2cddc90e8bc7caa026	common_voice_en_37398536.mp3	They connect to an amplifier like a normal subwoofer.	1	2	fourties	female			en	
6bdb168eac94a3337c35b45b38c608ee5cb6a2b83b24e41f21fe3b13b4bbc25799d0d26ac9c1bed967e5fe880ef2ecaaf8b772afac16abf4a54747d577781da0	common_voice_en_37410617.mp3	Fergusson also advocated for pay equity and protection of women's and children's rights.	0	2	teens	male	England English		en	
7c47fd5558247c87667eff736486b47f03426a9af0941ceae7d3d3c68580387de1fd309ec765fc3d06cb22b5e449e8eacaee86a569977d7b6b260eb0b9b90d7d	common_voice_en_37419082.mp3	Neither Trimbole nor Flannery were actually involved in the real heist.	0	2			bangladesh		en	
8e5d0910219a29475b61ff729f7f05b24d5358b95bbffc0517032df3bcc9c13cc3d7b05ab581c8cca115fd9b8a090a3782f7d78aa4f681fe125a8ac17ea124b1	common_voice_en_37419095.mp3	Billy Moore scored the only West Ham goals in both games.	0	2					en	
6e127e5bb0fec51b4abaeef43188392b48c727a7519243c76922dda8c80730756595b10edc920cb9fcab298fb65f5f21f8a8a84bdf38113a6db685643139bf2f	common_voice_en_37420048.mp3	She was in gray and white like her bookshop.	0	2	twenties	male	England English		en	
6e127e5bb0fec51b4abaeef43188392b48c727a7519243c76922dda8c80730756595b10edc920cb9fcab298fb65f5f21f8a8a84bdf38113a6db685643139bf2f	common_voice_en_37420050.mp3	This location is also a host to a variety of wildlife.	0	6	twenties	male	England English		en	
6e127e5bb0fec51b4abaeef43188392b48c727a7519243c76922dda8c80730756595b10edc920cb9fcab298fb65f5f21f8a8a84bdf38113a6db685643139bf2f	common_voice_en_37420052.mp3	They had three children before Rev.	0	2	twenties	male	England English		en	
6e127e5bb0fec51b4abaeef43188392b48c727a7519243c76922dda8c80730756595b10edc920cb9fcab298fb65f5f21f8a8a84bdf38113a6db685643139bf2f	common_voice_en_37420072.mp3	He was the man of action among fumblers.	0	2	twenties	male	England English		en	
6e127e5bb0fec51b4abaeef43188392b48c727a7519243c76922dda8c80730756595b10edc920cb9fcab298fb65f5f21f8a8a84bdf38113a6db685643139bf2f	common_voice_en_37420082.mp3	Raymond Badham, Ned Davies, Mia Fieldes and Miriam Webster also contributed to writing songs.	0	4	twenties	male	England English		en	
6e127e5bb0fec51b4abaeef43188392b48c727a7519243c76922dda8c80730756595b10edc920cb9fcab298fb65f5f21f8a8a84bdf38113a6db685643139bf2f	common_voice_en_37420085.mp3	When five, he won the Gold Cup at Newmarket Racecourse.	0	2	twenties	male	England English		en	
6e127e5bb0fec51b4abaeef43188392b48c727a7519243c76922dda8c80730756595b10edc920cb9fcab298fb65f5f21f8a8a84bdf38113a6db685643139bf2f	common_voice_en_37420094.mp3	Stuart, Robert E. Lee, Jefferson Davis, Stonewall Jackson, and Matthew F. Maury.	0	2	twenties	male	England English		en	
6e127e5bb0fec51b4abaeef43188392b48c727a7519243c76922dda8c80730756595b10edc920cb9fcab298fb65f5f21f8a8a84bdf38113a6db685643139bf2f	common_voice_en_37420112.mp3	It paved the way for more Asian boy bands such as Arashi.	0	2	twenties	male	England English		en	
6e127e5bb0fec51b4abaeef43188392b48c727a7519243c76922dda8c80730756595b10edc920cb9fcab298fb65f5f21f8a8a84bdf38113a6db685643139bf2f	common_voice_en_37420114.mp3	The club's colours are maroon and Gold, and their home ground is Princes Park.	0	2	twenties	male	England English		en	
6e127e5bb0fec51b4abaeef43188392b48c727a7519243c76922dda8c80730756595b10edc920cb9fcab298fb65f5f21f8a8a84bdf38113a6db685643139bf2f	common_voice_en_37420115.mp3	On the website, a corresponding entry narrated by Manatsu is available.	0	2	twenties	male	England English		en	
6e127e5bb0fec51b4abaeef43188392b48c727a7519243c76922dda8c80730756595b10edc920cb9fcab298fb65f5f21f8a8a84bdf38113a6db685643139bf2f	common_voice_en_37420116.mp3	The headquarters is in Winnipeg, Manitoba.	0	2	twenties	male	England English		en	
6e127e5bb0fec51b4abaeef43188392b48c727a7519243c76922dda8c80730756595b10edc920cb9fcab298fb65f5f21f8a8a84bdf38113a6db685643139bf2f	common_voice_en_37420118.mp3	Who reads?	0	2	twenties	male	England English		en	
6e127e5bb0fec51b4abaeef43188392b48c727a7519243c76922dda8c80730756595b10edc920cb9fcab298fb65f5f21f8a8a84bdf38113a6db685643139bf2f	common_voice_en_37420119.mp3	That was real.	0	4	twenties	male	England English		en	
6e127e5bb0fec51b4abaeef43188392b48c727a7519243c76922dda8c80730756595b10edc920cb9fcab298fb65f5f21f8a8a84bdf38113a6db685643139bf2f	common_voice_en_37420120.mp3	The band soon moved to Montreal.	0	2	twenties	male	England English		en	
6e127e5bb0fec51b4abaeef43188392b48c727a7519243c76922dda8c80730756595b10edc920cb9fcab298fb65f5f21f8a8a84bdf38113a6db685643139bf2f	common_voice_en_37420151.mp3	Staraya Kara is the nearest rural locality.	0	2	twenties	male	England English		en	
7a4dfb5a70538e21616f68ce2b664df39bce4d1c2b093e54b1efa6c9cc2a511eb64d500b0561d6131575e72bb2e5dc270f24467cccce43afaf7b840d3c97bcdf	common_voice_en_37420352.mp3	Four Seas Gang is active in alien smuggling in Southern California.	0	2	teens	male	Southern African (South Africa, Zimbabwe, Namibia)		en	
7a4dfb5a70538e21616f68ce2b664df39bce4d1c2b093e54b1efa6c9cc2a511eb64d500b0561d6131575e72bb2e5dc270f24467cccce43afaf7b840d3c97bcdf	common_voice_en_37420410.mp3	The local planning authority was furious but lost their lawsuit to have it removed.	0	2	teens	male	Southern African (South Africa, Zimbabwe, Namibia)		en	
7a4dfb5a70538e21616f68ce2b664df39bce4d1c2b093e54b1efa6c9cc2a511eb64d500b0561d6131575e72bb2e5dc270f24467cccce43afaf7b840d3c97bcdf	common_voice_en_37420432.mp3	Several disorders affect the motility of food as it travels down the esophagus.	2	2	teens	male	Southern African (South Africa, Zimbabwe, Namibia)		en	
eb6bd3a38555d48eb7619690628346d712a90bf58db958faf68ffebc982d0eba876b2a989e4cd60382e7f5a452848d1e7fad6e43e7dd1cf25ece624176949d0b	common_voice_en_37423083.mp3	These momentary optical delusions are, I fancy, not uncommon.	0	3			England English,India and South Asia (India, Pakistan, Sri Lanka)		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_37424243.mp3	They also left some archers to guard the Crossroads.	5	5	fourties	female	United States English,Midwestern,Low,Demure		en	
e56ee178933a6f425529263c36dcfe7e011b990ed16b39ec0fe71a20f9b92329ccc1b0ec252d999412fc12d38cfa980aaacd301ddcb210e26accf4e84709013c	common_voice_en_37424265.mp3	Then they moved rapidly in pursuit.	0	2					en	
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_37425138.mp3	The amendment did not receive enough states' ratification.	0	2	fifties	male	German English,Non native speaker		en	
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_37425298.mp3	Both power plants are located in Lukang Township.	2	2	fifties	male	German English,Non native speaker		en	
abd327e6ed81d2c8fee65dc75597d77185af284478bdc6d44b9ad79f1da835450841de6646c2008615d03b8910b8aa64b007561fb2c77edf4490bbadec7a558e	common_voice_en_37428235.mp3	These places express Singapore's cultural diversity and became popular tourist destinations.	2	2			Southern African (South Africa, Zimbabwe, Namibia)		en	
abd327e6ed81d2c8fee65dc75597d77185af284478bdc6d44b9ad79f1da835450841de6646c2008615d03b8910b8aa64b007561fb2c77edf4490bbadec7a558e	common_voice_en_37428238.mp3	It contains Dublin's main shopping district and financial areas.	0	2			Southern African (South Africa, Zimbabwe, Namibia)		en	
abd327e6ed81d2c8fee65dc75597d77185af284478bdc6d44b9ad79f1da835450841de6646c2008615d03b8910b8aa64b007561fb2c77edf4490bbadec7a558e	common_voice_en_37428253.mp3	The interior is lit by six windows cut in the drum.	0	2			Southern African (South Africa, Zimbabwe, Namibia)		en	
abd327e6ed81d2c8fee65dc75597d77185af284478bdc6d44b9ad79f1da835450841de6646c2008615d03b8910b8aa64b007561fb2c77edf4490bbadec7a558e	common_voice_en_37428256.mp3	When the Second World War began, Blacker was a lieutenant-colonel in the Territorial Army.	0	4			Southern African (South Africa, Zimbabwe, Namibia)		en	
502e3ab7c3811ed88005ac6bed1ee909e32f33e49d8f5fe9d3a4124667a528e564e6407c66a86c7029dfee83c3b80d37bed7f0a57d4e2ea431e99a72330e2979	common_voice_en_37431710.mp3	Ritsumeikan University of Kyoto has a subcampus in Kusatsu.	0	2					en	
502e3ab7c3811ed88005ac6bed1ee909e32f33e49d8f5fe9d3a4124667a528e564e6407c66a86c7029dfee83c3b80d37bed7f0a57d4e2ea431e99a72330e2979	common_voice_en_37431713.mp3	Before the tariffs, much smuggling took place.	0	2					en	
795301d90f17f3acc0cdd6a081693256c0a4c201551604fa9b8b68c35ff7c8e8acc2a55a10dca1d7d2103afe14ab66942851d62ec0312d6b6d21f076ab868b4a	common_voice_en_37431883.mp3	Not at all — Who are all these children?	0	2			India and South Asia (India, Pakistan, Sri Lanka)		en	
7d783d5c9d4adbe34adf687d6202dad9a5d25dce74711c86320f3e1abae14cc38f9fbf03ea601edffc6a625e4d0ed26cca3b5842ae91eda21b7a30619b070947	common_voice_en_37436425.mp3	During the time he remained in Ecuador he had important commissions for portraits.	0	3	twenties	male	Brazilian,Latino		en	
2daf1c310dba61de69dd2357f3cc59442019eaeaf2220f6dea98991a32f7b06c1f117ba7732a4285cfa24ffd1852c1c9e47d4f24c2905038c22b7f242887eea4	common_voice_en_37438275.mp3	As befitting these characters from the barrio, many Homies wear bandanas and baggy pants.	0	2					en	
b835db39bd1c209687467f26459a7de79fe0b39b1ee33eb2069e32b81ed6617c8dcc903fba74fe5c4dda61a2e339c8c1539002910aefb35e08339ef1df68adc0	common_voice_en_37438852.mp3	It was designed by Ricardo Bofill.	0	2	teens	male	Australian English		en	
192649ae7ee359c929763ee66bfd1c491a69e3a09d70e2b4013af671da0d6c06679fd79f2e16d1302231caf7dff3af1239a30518ba071daf94f795136e23917d	common_voice_en_37444179.mp3	This latter policy ended raids by Native Americans from the reservations.	2	2	fourties	male	Filipino		en	
192649ae7ee359c929763ee66bfd1c491a69e3a09d70e2b4013af671da0d6c06679fd79f2e16d1302231caf7dff3af1239a30518ba071daf94f795136e23917d	common_voice_en_37444181.mp3	It was found they had no effect on the building's stability.	0	2	fourties	male	Filipino		en	
192649ae7ee359c929763ee66bfd1c491a69e3a09d70e2b4013af671da0d6c06679fd79f2e16d1302231caf7dff3af1239a30518ba071daf94f795136e23917d	common_voice_en_37444184.mp3	She translated the stories of Premchand and Gitanjali of Rabindranath Thakur in Santhali.	2	2	fourties	male	Filipino		en	
192649ae7ee359c929763ee66bfd1c491a69e3a09d70e2b4013af671da0d6c06679fd79f2e16d1302231caf7dff3af1239a30518ba071daf94f795136e23917d	common_voice_en_37444188.mp3	Aris Thessaloniki was eliminated in "Fourth round" of Greek Football Cup by Niki Volos.	0	2	fourties	male	Filipino		en	
192649ae7ee359c929763ee66bfd1c491a69e3a09d70e2b4013af671da0d6c06679fd79f2e16d1302231caf7dff3af1239a30518ba071daf94f795136e23917d	common_voice_en_37444189.mp3	The toll was six dead and seventy injured.	0	2	fourties	male	Filipino		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_37444333.mp3	He was Orthodox but she less so and supported David's painting ambitions.	0	5			United States English,Midwestern,Low,Demure		en	
29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6	common_voice_en_37451877.mp3	He also introduced the term "moron" for clinical use.	0	2	fourties	female	Scottish English		en	
a97730f86fa90560ae105669364412a9ad393b32839d0151236604af188212aab60bf5168a7975fdd0a448dd3131543f5c0032e737a7164b41e9d9d85ffd6660	common_voice_en_37456659.mp3	The Edonis appeared in the video game Test Drive Unlimited as a downloadable car.	0	2	sixties	male	Filipino		en	
a97730f86fa90560ae105669364412a9ad393b32839d0151236604af188212aab60bf5168a7975fdd0a448dd3131543f5c0032e737a7164b41e9d9d85ffd6660	common_voice_en_37456675.mp3	It also has branches in Los Angeles, Tokyo, Shenzhen and London.	0	2	sixties	male	Filipino		en	
a97730f86fa90560ae105669364412a9ad393b32839d0151236604af188212aab60bf5168a7975fdd0a448dd3131543f5c0032e737a7164b41e9d9d85ffd6660	common_voice_en_37456732.mp3	Clara was kneeling, breathing some scent from the cowslips.	1	2	sixties	male	Filipino		en	
057f680d3ce5ddd80e3885880c037d2b4187de3be3251d1b55352e0c7cdc12bede445bef1f5a8f751c1a257122e962ec395826873e8cbbe1be7a65a95010be3c	common_voice_en_37457270.mp3	That was followed by Sunday meetings where Goethe preached to the German congregation.	0	2	fourties	male	United States English		en	
29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6	common_voice_en_37460016.mp3	On the continent his reputation was very high.	0	2	fourties	female	Scottish English		en	
29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6	common_voice_en_37460028.mp3	After his death, a substantial percentage of his wealth went to the foundation.	0	2	fourties	female	Scottish English		en	
f802e07f6db9b64402c59b7bf93185aed0af7d5724737bb0a58fc16533dade952c5aad0a56f8395f1730c5039a9b3d89ec5c4142d7f5466f6afcf777bf22323f	common_voice_en_37462976.mp3	The ranking graded universities based on patent volume and research output among other factors.	0	2	twenties	female	United States English		en	
85083a5399620259217b0aa425d2d9743337269e83a6e309da17bfa4684ab66efe535bb870fa12a120f19865cac89df0420f1bcf5abc8384e970734896d58ab6	common_voice_en_37465570.mp3	Before that it was just lying there like a lox.	0	2	twenties	female	United States English		en	
0c1c18b52ffa4d8c9abdfd39ae75fbd1669e10e5203eddb9e1d645718a78bd529a820e35baf297358a8b285188db70561cf6b326017cb70f87e03dd44bdc7971	common_voice_en_37465616.mp3	With the exception of the Colossi, however, very little remains today of Amenhotep's temple.	0	2			United States English		en	
29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6	common_voice_en_37467227.mp3	Not all of these rocks are clearly marked, but most are.	0	2	fourties	female	Scottish English		en	
fdda26af66ae0d99d9e1332372977cbe538a84a6fee1a028fdbdd583c09223f1e9e363fca2e98fae9061e13efd5e9b5725a085c800af4a42e77c85158ac7b1e8	common_voice_en_37467927.mp3	The above equation is the celebrated Lighthill equation of aeroacoustics.	0	2	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
fdda26af66ae0d99d9e1332372977cbe538a84a6fee1a028fdbdd583c09223f1e9e363fca2e98fae9061e13efd5e9b5725a085c800af4a42e77c85158ac7b1e8	common_voice_en_37467934.mp3	Peter was educated at Wesley College, Melbourne.	2	2	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_37468519.mp3	This is the first permanent memorial of its type in the village.	5	5	fourties	female	United States English,Midwestern,Low,Demure		en	
435bdd8decd7bb57bec7eeb02ab86df2e963c3bacc074969623ba2b6ddd7ac5b0f27aa881bd233c969b7ec6dc3471aaad5af2c65f2d30caa6e2a42cf4b13c162	common_voice_en_37469235.mp3	Creeks that originate on Poverty Ridge include Calaveras and Penitencia Creeks.	0	2					en	
ba7ef212284669ea2e08f49b658c192397e60772fa9e43d8361d4d016ae2d04adf737087dfef57f401a8ab2baccc46d743c99cfbacd03e5064100e3140ad9f00	common_voice_en_37469770.mp3	Proof-of-concept studies are currently underway in posttraumatic stress disorder and fragile X syndrome.	0	2	twenties	male	United States English		en	
fc7276ccf6f972ceed829562744b31916212c5a8ed6bcffd7a747678a1e7e8dce2f10b5c83421d7ad0de11fbc24011171066b080b17837474a9334a65b86127c	common_voice_en_37470503.mp3	Warriewood has a sewage treatment plant operated by Sydney Water.	1	2					en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470798.mp3	Square ice crystals form at room temperature when squeezed between two layers of graphene.	0	3	sixties	female	United States English,Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470854.mp3	Sommer, wearing his traditional canvas helmet, was instantly killed.	0	3	sixties	female	United States English,Texas		en	
f8f9b83265b452e528355e2762cb205c982dfc444b15b5e522aca742462ecca1c86a1292e9311ad24ebc9125f8e12e5cd08a235c652c2c8da69642a6ae27ab4b	common_voice_en_37473035.mp3	Ford used an approach that clustered similar functions together.	0	2					en	
76ad833c9943cbab1b66efdfc7a6287bb86e30914a8870db49ec760e75a5ae8993fa6343d841db6dfa1fe567f1fc82f122b446346134d1ba0890dcd0dbd3f507	common_voice_en_37473825.mp3	During the Queen Anne's War, the British dismantled much of the missions.	0	2			United States English		en	
afaf927feb015e413e34a71b7d9b7a939cb36a882e37962977a14d1916972d73fe9edb34eb41a0909bc015843f01b1cea716eb219ed366b18c64f61bb455dbf2	common_voice_en_37476893.mp3	Also, a fee is not always involved.	2	2	twenties	male	Canadian English		en	
afaf927feb015e413e34a71b7d9b7a939cb36a882e37962977a14d1916972d73fe9edb34eb41a0909bc015843f01b1cea716eb219ed366b18c64f61bb455dbf2	common_voice_en_37477246.mp3	Politically, he was affiliated to the Christian Democratic People's Party of Switzerland.	0	2	twenties	male	Canadian English		en	
02687142723c2b502bf10e96e6c66fb095777f1aaeedbad4682e0f30cc2b38d04db56911cbb6be970884de20f45d02fa838672853f72dc80788a9176fa1aef8d	common_voice_en_37478970.mp3	To the southwest along the loading platform is a remnant of railroad track.	0	4	thirties	male	United States English		en	
81f2375e8d7a4cdc982238fbb4b7099aeb69103f70b2e3bc43897140453e075c904364bb9258cd3e92a3acca0198ff4bea8a3c6366f4393c2ad870e0f076a20c	common_voice_en_37481054.mp3	He was reputed by contemporaries as "the handsomest man in Russia".	0	3	fifties	male	United States English,German Accent		en	
81f2375e8d7a4cdc982238fbb4b7099aeb69103f70b2e3bc43897140453e075c904364bb9258cd3e92a3acca0198ff4bea8a3c6366f4393c2ad870e0f076a20c	common_voice_en_37481056.mp3	The Michigan Public Service Commission and Ameritech settled an overcharging lawsuit.	3	3	fifties	male	United States English,German Accent		en	
81f2375e8d7a4cdc982238fbb4b7099aeb69103f70b2e3bc43897140453e075c904364bb9258cd3e92a3acca0198ff4bea8a3c6366f4393c2ad870e0f076a20c	common_voice_en_37481084.mp3	He inherited millions of francs and lived wildly until he nearly reached bankruptcy.	0	3	fifties	male	United States English,German Accent		en	
391b0ae255c4fc5b9f0fb7ff54ee02e17e50dfc528c0ccf9ba605bd26e100449a9ddd3c4d43f852125f7d7a39cd366fec094bf28f9791362d8fe72f1a61c7b46	common_voice_en_37483336.mp3	Similar war belts originated from Detroit and the Illinois Country.	0	2	teens	male	United States English		en	
391b0ae255c4fc5b9f0fb7ff54ee02e17e50dfc528c0ccf9ba605bd26e100449a9ddd3c4d43f852125f7d7a39cd366fec094bf28f9791362d8fe72f1a61c7b46	common_voice_en_37483338.mp3	Ali was most often voiced by Mehdi Hassan and Ahmed Rushdi.	0	2	teens	male	United States English		en	
df0a86d055ba95638ac6dca0aff4390ad6a028b3eb4e2b14597dbc166ba923f28707ffdaa8e1f2974b739db061c49ae8ae46a15cac1b5d4d5100ab659bce84d8	common_voice_en_37484508.mp3	Mestel also contributed the Oxford Dictionary of National Biography entry for Selig Brodetsky.	4	4	thirties	female	United States English,Canadian English,international		en	
df0a86d055ba95638ac6dca0aff4390ad6a028b3eb4e2b14597dbc166ba923f28707ffdaa8e1f2974b739db061c49ae8ae46a15cac1b5d4d5100ab659bce84d8	common_voice_en_37484513.mp3	C. Douglas Lummis has said the entire "nihonjinron" genre stems ultimately from Benedict's book.	0	4	thirties	female	United States English,Canadian English,international		en	
df0a86d055ba95638ac6dca0aff4390ad6a028b3eb4e2b14597dbc166ba923f28707ffdaa8e1f2974b739db061c49ae8ae46a15cac1b5d4d5100ab659bce84d8	common_voice_en_37484517.mp3	Kazaa Lite was originally created by Random Nut, Rocko, and Paul.	4	4	thirties	female	United States English,Canadian English,international		en	
b87dd0680063cbd3dc57f5b9b20c14f020f511c3f18467d52e816db909dbe2be05b8ea36a4bca91179503817a1b093a9e6036abb514c6ad1aaf1ffa71b3d32ce	common_voice_en_37484592.mp3	Located on the Owls Head peninsula, the town is on Penobscot Bay.	2	2	thirties	male	Canadian English		en	
b87dd0680063cbd3dc57f5b9b20c14f020f511c3f18467d52e816db909dbe2be05b8ea36a4bca91179503817a1b093a9e6036abb514c6ad1aaf1ffa71b3d32ce	common_voice_en_37484656.mp3	Very soon Clelia got bored.	0	2	thirties	male	Canadian English		en	
cf659c39f9c1e5927b8d113aa22cdeec31117eb8140f74c0cfc53ae1e599da85cf666ce3838176f60a4de5cb77805f6409a6e45644de47d752be8124f3b7a922	common_voice_en_37485902.mp3	Thomson's close relationship with Joule allowed him to become dragged into the controversy.	2	2			United States English,German		en	
df0a86d055ba95638ac6dca0aff4390ad6a028b3eb4e2b14597dbc166ba923f28707ffdaa8e1f2974b739db061c49ae8ae46a15cac1b5d4d5100ab659bce84d8	common_voice_en_37488890.mp3	He started drawing in minute detail battles and campaigns to glorify Napoleon.	0	4	thirties	female	United States English,Canadian English,international		en	
cfd2cc283c82c485585faa7126d859cf62892b1365cb64e805ecad928ed9b83a3f2412caa897605f3ccf58fa685a794e001b6de55e8b35d117fe31d56caac11b	common_voice_en_37489730.mp3	First there is an intricate system of nominal plurality and verbal pluractionality.	0	2	seventies	female	United States English		en	
cfd2cc283c82c485585faa7126d859cf62892b1365cb64e805ecad928ed9b83a3f2412caa897605f3ccf58fa685a794e001b6de55e8b35d117fe31d56caac11b	common_voice_en_37489799.mp3	The first two sites were diagonally opposite each other at that intersection.	0	2	seventies	female	United States English		en	
b87dd0680063cbd3dc57f5b9b20c14f020f511c3f18467d52e816db909dbe2be05b8ea36a4bca91179503817a1b093a9e6036abb514c6ad1aaf1ffa71b3d32ce	common_voice_en_37496404.mp3	The site is now occupied by the Odeon Leicester Square.	0	2	thirties	male	Canadian English		en	
b87dd0680063cbd3dc57f5b9b20c14f020f511c3f18467d52e816db909dbe2be05b8ea36a4bca91179503817a1b093a9e6036abb514c6ad1aaf1ffa71b3d32ce	common_voice_en_37497982.mp3	Two editors dominated the period.	0	2	thirties	male	Canadian English		en	
1948eec9326b052d52b9f61db93c480e12dd469cf1ef450b2dac891d91f082f0c0b191072698ea7ed4e118693b4b0d192e1799aac714cf48fb216b10c32ec92d	common_voice_en_37498953.mp3	Other methods work as well.	0	2			Malaysian English		en	
1948eec9326b052d52b9f61db93c480e12dd469cf1ef450b2dac891d91f082f0c0b191072698ea7ed4e118693b4b0d192e1799aac714cf48fb216b10c32ec92d	common_voice_en_37498967.mp3	Another described him as "a disreputable and dissolute degenerate".	0	2			Malaysian English		en	
1948eec9326b052d52b9f61db93c480e12dd469cf1ef450b2dac891d91f082f0c0b191072698ea7ed4e118693b4b0d192e1799aac714cf48fb216b10c32ec92d	common_voice_en_37499011.mp3	The Australian term bushwalking refers to both on and off-trail hiking.	0	2			Malaysian English		en	
1948eec9326b052d52b9f61db93c480e12dd469cf1ef450b2dac891d91f082f0c0b191072698ea7ed4e118693b4b0d192e1799aac714cf48fb216b10c32ec92d	common_voice_en_37499053.mp3	He suffers from asthma, a disease that will affect his whole career.	2	2			Malaysian English		en	
1948eec9326b052d52b9f61db93c480e12dd469cf1ef450b2dac891d91f082f0c0b191072698ea7ed4e118693b4b0d192e1799aac714cf48fb216b10c32ec92d	common_voice_en_37499072.mp3	It also was notorious for bad sight lines and uncomfortable seats.	2	2	twenties	male	Malaysian English		en	
85083a5399620259217b0aa425d2d9743337269e83a6e309da17bfa4684ab66efe535bb870fa12a120f19865cac89df0420f1bcf5abc8384e970734896d58ab6	common_voice_en_37505880.mp3	To the south is the Phuket Province, connected by a highway bridge.	0	2	twenties	female	United States English		en	
fdc2d8dd774f0edc20dbb34248955e79420c6d0ea9ce27473a07cb696ab3c38285749025ec15188225db143b9bbb9e3aa1c08085674ccdfb287497bf68180522	common_voice_en_37506871.mp3	The Deputy Supervisor monitors the town's fiscal condition and enforces its ordinances and laws.	0	2			bangladesh,India and South Asia (India, Pakistan, Sri Lanka)		en	
2006de1e79c8a043e227ff8b9696e4ea3ae86eff73e790a179529bc4dc4f812d53caaceb4b11afbad1325e2584871436c9a8834603215f964e488563be6c4119	common_voice_en_37507233.mp3	An example ecoregion of occurrence is the Belizean pine forests.	3	3	thirties	male	Canadian English,SerpentX		en	
27459c808cb85beb517547e1444c4b4a8fbae2e6dde9d75ee0465dc1ffd88e1da85147ec511905402eea6c3b8961a4a0ca3278b372b247a63c8b038adacae9ba	common_voice_en_37511521.mp3	She was occupied by their children, Marias, Caterina, Giovanni Antonio, and Gabriele.	0	2	twenties	male	United States English		en	
0f0cbc70b6e4291526058fcd724f678d434010f924d13d2960e92ea863bdc63c3f4b11248f09788a4d0ebee73cd09669e0d38dee2681745c8cd914ffd7998070	common_voice_en_37512415.mp3	The retractable landing gear was a tricycle unit.	0	2			South Indian,India and South Asia (India, Pakistan, Sri Lanka)		en	
